,verified,favourites_count,followers_count,friends_count,statuses_count,type
199813138,0,1177.0,3346.0,423.0,22427.0,1.0
199813138,0,1181.0,3353.0,422.0,22447.0,1.0
199831468,0,604.0,8947.0,481.0,2534.0,1.0
199908748,0,0.0,982.0,1772.0,1195.0,1.0
20040538,0,20.0,1519.0,725.0,2282.0,1.0
200482517,0,8.0,1244.0,1351.0,541.0,1.0
20052491,0,0.0,147.0,139.0,287.0,1.0
200828516,0,26.0,844.0,46.0,4882.0,1.0
201091096,0,0.0,11.0,0.0,776.0,1.0
201270848,0,1.0,374.0,100.0,1668.0,1.0
201333831,0,0.0,2140.0,1132.0,1982.0,1.0
201426716,0,0.0,39.0,1.0,192.0,1.0
201577724,0,0.0,59.0,170.0,157.0,1.0
201922926,0,0.0,270.0,970.0,982.0,1.0
202049007,0,0.0,31.0,143.0,1290.0,1.0
20216848,0,125.0,344.0,168.0,404.0,1.0
202348055,0,15.0,327.0,122.0,511.0,1.0
202576815,0,213.0,490.0,127.0,349.0,1.0
202774656,0,0.0,62.0,94.0,227.0,1.0
202802722,0,63.0,2314.0,121.0,9416.0,1.0
203203298,0,0.0,150.0,1.0,574.0,1.0
203416295,0,2.0,269.0,133.0,635.0,1.0
204270523,0,10.0,311.0,550.0,1617.0,1.0
204312576,0,0.0,49.0,12.0,5782.0,1.0
204340379,0,15.0,225.0,1084.0,185.0,1.0
204414550,0,0.0,80.0,155.0,130.0,1.0
204924170,0,107.0,550.0,631.0,744.0,1.0
205837526,0,0.0,170.0,490.0,123.0,1.0
20595084,0,145.0,1383.0,1771.0,2685.0,1.0
206059930,0,0.0,29.0,55.0,103.0,1.0
206059930,0,0.0,30.0,55.0,103.0,1.0
206223732,0,1.0,556.0,430.0,615.0,1.0
20629728,0,15.0,364.0,557.0,1277.0,1.0
206406422,0,0.0,7.0,0.0,17340.0,1.0
20667354,0,0.0,104.0,6.0,602.0,1.0
20684882,0,75.0,393.0,322.0,433.0,1.0
206857294,0,0.0,8.0,7.0,182.0,1.0
20724267,0,3.0,1943.0,0.0,287.0,1.0
207286017,0,18.0,407.0,471.0,659.0,1.0
207298439,0,83.0,1200.0,1710.0,859.0,1.0
20737168,0,13.0,124.0,137.0,1326.0,1.0
20778253,0,254.0,2562.0,527.0,2170.0,1.0
20794625,0,16.0,1440.0,911.0,2965.0,1.0
208066261,0,139.0,5343.0,594.0,706.0,1.0
20831999,0,0.0,649.0,322.0,141.0,1.0
208452113,0,4.0,864.0,434.0,1303.0,1.0
20852569,0,661.0,37753.0,40918.0,1394.0,1.0
209040318,0,0.0,48.0,182.0,257.0,1.0
209202558,0,1167.0,3728.0,1588.0,15852.0,1.0
209202558,0,1167.0,3736.0,1587.0,15856.0,1.0
209437254,0,6.0,220.0,847.0,323.0,1.0
20996704,0,0.0,105.0,25.0,826.0,1.0
21032777,0,22.0,180.0,426.0,1950.0,1.0
210369748,0,2.0,3122.0,2913.0,10557.0,1.0
210567365,0,75.0,677.0,561.0,1191.0,1.0
21082749,0,4.0,281.0,402.0,120.0,1.0
210945325,0,43.0,22075.0,152.0,234.0,1.0
210982731,0,2.0,48.0,137.0,107.0,1.0
21104725,0,87.0,28932.0,2624.0,4937.0,1.0
211292104,0,1.0,81.0,24.0,517.0,1.0
211622055,0,9.0,343.0,599.0,157.0,1.0
212351581,0,1.0,46.0,36.0,285.0,1.0
212374249,0,0.0,350.0,1820.0,2441.0,1.0
21255527,0,3.0,2177.0,401.0,149.0,1.0
21299778,0,526.0,17813.0,4537.0,9492.0,1.0
21310555,0,2.0,310.0,244.0,370.0,1.0
213381742,0,40.0,1110.0,357.0,3222.0,1.0
213590110,0,0.0,249.0,1948.0,524.0,1.0
21365817,0,16.0,725.0,150.0,576.0,1.0
213800916,0,0.0,48.0,51.0,200.0,1.0
213822808,0,0.0,32.0,1.0,2120.0,1.0
213927378,0,0.0,120.0,362.0,26575.0,1.0
214269361,0,0.0,3.0,0.0,158.0,1.0
21427192,0,0.0,83.0,184.0,213.0,1.0
21437260,0,0.0,787.0,777.0,9266.0,1.0
214839283,0,90.0,920.0,837.0,1215.0,1.0
215027256,0,0.0,18.0,148.0,22723.0,1.0
215050868,0,0.0,71.0,73.0,225.0,1.0
215658634,0,54.0,2965.0,1856.0,7019.0,1.0
215723375,0,0.0,691.0,1875.0,304.0,1.0
215851521,0,0.0,779.0,930.0,1842.0,1.0
216030188,0,0.0,68.0,41.0,457.0,1.0
216030188,0,0.0,68.0,41.0,463.0,1.0
21604059,0,0.0,7181.0,1106.0,189.0,1.0
216043919,0,0.0,70.0,1.0,432.0,1.0
216209109,0,0.0,116.0,247.0,463.0,1.0
216438436,0,193.0,823.0,1966.0,869.0,1.0
216472311,0,102.0,148.0,181.0,1232.0,1.0
217173108,0,0.0,254.0,352.0,492.0,1.0
217560012,0,0.0,627.0,1077.0,278.0,1.0
21772641,0,1752.0,3146.0,1580.0,7291.0,1.0
21780239,0,0.0,1910.0,195.0,876.0,1.0
21799433,0,287.0,1086.0,1336.0,3097.0,1.0
218010315,0,16.0,6715.0,3477.0,3174.0,1.0
21813268,0,0.0,1013.0,3.0,605.0,1.0
218198080,0,0.0,162.0,211.0,166.0,1.0
218323015,0,12.0,527.0,1150.0,3897.0,1.0
21834788,0,2382.0,1695.0,193.0,2188.0,1.0
21850767,0,4.0,293.0,104.0,462.0,1.0
219119588,0,18.0,226.0,327.0,511.0,1.0
219267638,0,27.0,977.0,1066.0,556.0,1.0
219440054,0,641.0,1096.0,418.0,2982.0,1.0
219454414,0,0.0,273.0,64.0,1989.0,1.0
219597639,0,2.0,3302.0,3438.0,930.0,1.0
21977432,0,3.0,278.0,160.0,562.0,1.0
219980934,0,83.0,574.0,408.0,2613.0,1.0
22001808,0,110.0,5673.0,2233.0,10549.0,1.0
220041966,0,226.0,1062.0,893.0,9372.0,1.0
220041966,0,226.0,1065.0,893.0,9372.0,1.0
220072871,0,43.0,321.0,459.0,705.0,1.0
22009288,0,0.0,124.0,39.0,945.0,1.0
220135650,0,26.0,525.0,213.0,434.0,1.0
22054347,0,7.0,1941.0,2240.0,599.0,1.0
220788189,0,15.0,192.0,308.0,2344.0,1.0
22080515,0,0.0,14414.0,9395.0,18088.0,1.0
22080515,0,0.0,14429.0,9394.0,18116.0,1.0
221713919,0,1.0,249.0,12.0,160.0,1.0
221812676,0,2.0,209.0,422.0,209.0,1.0
221829033,0,0.0,17.0,12.0,166.0,1.0
22206817,0,46.0,3352.0,190.0,893.0,1.0
222192793,0,149.0,2171.0,2073.0,12665.0,1.0
222472391,0,6.0,60.0,105.0,132.0,1.0
222594432,0,2.0,4866.0,187.0,680.0,1.0
222750341,0,19.0,43.0,22.0,354.0,1.0
22326076,0,1560.0,2265.0,1217.0,6507.0,1.0
223393625,0,0.0,26.0,4.0,118.0,1.0
223411889,0,3.0,232.0,480.0,508.0,1.0
223654511,0,0.0,16.0,0.0,144.0,1.0
223760483,0,1.0,844.0,700.0,74.0,1.0
224300854,0,0.0,705.0,604.0,677.0,1.0
224308705,0,0.0,440.0,733.0,529.0,1.0
224418638,0,82.0,577.0,427.0,1187.0,1.0
224461230,0,1408.0,1528.0,1370.0,10252.0,1.0
22472386,0,8.0,745.0,1219.0,1812.0,1.0
224806111,0,103.0,1521.0,88.0,1456.0,1.0
225011359,0,0.0,670.0,6.0,2317.0,1.0
22521029,0,7.0,663.0,2001.0,650.0,1.0
226057818,0,0.0,35.0,36.0,114.0,1.0
22609016,0,88.0,1291.0,671.0,599.0,1.0
226328602,0,0.0,60.0,25.0,298.0,1.0
226334148,0,140.0,176.0,311.0,661.0,1.0
22640712,0,201.0,6039.0,420.0,5845.0,1.0
226647445,0,18.0,476.0,1450.0,1867.0,1.0
226653977,0,0.0,280.0,523.0,264.0,1.0
227076288,0,90.0,1078.0,283.0,1238.0,1.0
2271291,0,28.0,822.0,34.0,407.0,1.0
22730856,0,0.0,148.0,0.0,416.0,1.0
227666821,0,0.0,673.0,110.0,2280.0,1.0
22778587,0,0.0,147.0,140.0,123.0,1.0
227864491,0,0.0,2406.0,754.0,15193.0,1.0
228241385,0,0.0,731.0,151.0,5376.0,1.0
228343860,0,96.0,62217.0,2346.0,785.0,1.0
22845222,0,204.0,962.0,673.0,674.0,1.0
228499969,0,0.0,5.0,12.0,173.0,1.0
229020789,0,0.0,46.0,152.0,323.0,1.0
229858277,0,38.0,3800.0,1373.0,12529.0,1.0
230414614,0,0.0,25.0,19.0,6760.0,1.0
23068470,0,19.0,3450.0,1341.0,6544.0,1.0
231164741,0,10.0,708.0,1970.0,891.0,1.0
231513392,0,0.0,16.0,14.0,159.0,1.0
231687126,0,9.0,502.0,165.0,652.0,1.0
231839201,0,117.0,1898.0,340.0,1108.0,1.0
231899917,0,0.0,82.0,81.0,255.0,1.0
232055501,0,1.0,384.0,915.0,353.0,1.0
232132032,0,32.0,407.0,564.0,5958.0,1.0
232383581,0,27.0,9810.0,930.0,1651.0,1.0
232890444,0,0.0,16.0,23.0,296.0,1.0
23346650,0,0.0,1285.0,438.0,2439.0,1.0
233613778,0,3.0,20.0,11.0,1909.0,1.0
233936314,0,921.0,2647.0,249.0,5228.0,1.0
23406195,0,0.0,305.0,4.0,323.0,1.0
234068988,0,70.0,834.0,981.0,3128.0,1.0
234482182,0,770.0,5956.0,5925.0,1873.0,1.0
234647140,0,0.0,43.0,26.0,1615.0,1.0
234854749,0,3.0,2188.0,211.0,4744.0,1.0
234888101,0,0.0,295.0,536.0,359.0,1.0
23506547,0,69.0,1975.0,1412.0,1470.0,1.0
235127802,0,358.0,1498.0,1899.0,5500.0,1.0
235195799,0,0.0,175.0,17.0,304.0,1.0
235252184,0,25.0,818.0,534.0,277.0,1.0
235500557,0,0.0,273.0,922.0,113.0,1.0
23569828,0,0.0,190.0,39.0,2342.0,1.0
235918638,0,5.0,93.0,83.0,416.0,1.0
236081929,0,0.0,58.0,38.0,598.0,1.0
23621718,0,0.0,3898.0,4572.0,21098.0,1.0
236439315,0,0.0,22.0,30.0,1726.0,1.0
236533740,0,7.0,961.0,1344.0,1452.0,1.0
23672650,0,0.0,503.0,884.0,255.0,1.0
23679513,0,0.0,150.0,49.0,125.0,1.0
236819903,0,50.0,164.0,199.0,208.0,1.0
236894811,0,9.0,290.0,780.0,226.0,1.0
237046292,0,1.0,110.0,223.0,340.0,1.0
237350266,0,42926.0,5500.0,1110.0,14952.0,1.0
237350315,0,6.0,81.0,202.0,108.0,1.0
237517796,0,0.0,874.0,14.0,44637.0,1.0
23821677,0,0.0,202.0,100.0,445.0,1.0
23841182,0,2010.0,792.0,1196.0,2778.0,1.0
238614748,0,73.0,1044.0,1531.0,3423.0,1.0
238795761,0,0.0,35.0,34.0,2236.0,1.0
239135243,0,0.0,81.0,28.0,113.0,1.0
239478639,0,39.0,1376.0,266.0,1184.0,1.0
239670865,0,65.0,578.0,504.0,1229.0,1.0
239695381,0,0.0,20.0,49.0,180.0,1.0
239709647,0,0.0,99.0,12.0,134.0,1.0
239849039,0,86.0,1526.0,267.0,1685.0,1.0
239878702,0,0.0,138.0,143.0,375.0,1.0
240359023,0,7.0,2322.0,1087.0,2517.0,1.0
240410255,0,0.0,500.0,854.0,194.0,1.0
240734852,0,0.0,67.0,12.0,119.0,1.0
241277256,0,0.0,112.0,212.0,636.0,1.0
241619598,0,47.0,369.0,328.0,429.0,1.0
241933061,0,2.0,262.0,43.0,390.0,1.0
24203306,0,0.0,8319.0,55.0,5635.0,1.0
242460866,0,4.0,89.0,170.0,869.0,1.0
24257179,0,0.0,95.0,156.0,173.0,1.0
242747374,0,0.0,432.0,894.0,450.0,1.0
243204177,0,1324.0,9849.0,3364.0,2672.0,1.0
243290837,0,107.0,2918.0,2273.0,1545.0,1.0
243328269,0,72.0,825.0,107.0,1172.0,1.0
243431103,0,0.0,153.0,185.0,129.0,1.0
243746947,0,0.0,124.0,0.0,174.0,1.0
243854481,0,12.0,554.0,887.0,581.0,1.0
244014836,0,9.0,1798.0,321.0,2279.0,1.0
244030118,0,186.0,615.0,541.0,306.0,1.0
244056525,0,1.0,55.0,152.0,101.0,1.0
244152710,0,33.0,132.0,342.0,192.0,1.0
244341748,0,1.0,117.0,337.0,935.0,1.0
244373181,0,44.0,592.0,775.0,217.0,1.0
24461134,0,774.0,2686.0,1507.0,3359.0,1.0
244970726,0,13.0,374.0,953.0,172.0,1.0
245054983,0,15.0,1596.0,504.0,3958.0,1.0
245693848,0,165.0,1295.0,1937.0,3267.0,1.0
245710762,0,0.0,1723.0,1967.0,1172.0,1.0
245890541,0,12.0,275.0,38.0,697.0,1.0
245907714,0,10.0,612.0,419.0,865.0,1.0
245986834,0,0.0,67.0,61.0,132.0,1.0
246116516,0,0.0,27.0,13.0,696.0,1.0
246158124,0,973.0,153.0,120.0,943.0,1.0
246344995,0,0.0,15.0,22.0,225.0,1.0
246545828,0,97.0,1709.0,340.0,1754.0,1.0
24685089,0,148.0,1104.0,1183.0,4359.0,1.0
24736682,0,161.0,9003.0,371.0,30922.0,1.0
24793492,0,2.0,245.0,15.0,230.0,1.0
24904735,0,0.0,1982.0,1664.0,6378.0,1.0
249110583,0,1056.0,27498.0,1972.0,6937.0,1.0
24911135,0,191.0,951.0,458.0,5023.0,1.0
24920831,0,550.0,1458.0,810.0,4099.0,1.0
249237338,0,155.0,820.0,1440.0,1357.0,1.0
249573475,0,0.0,2316.0,339.0,7270.0,1.0
24960967,0,239.0,1652.0,818.0,1128.0,1.0
249754255,0,15.0,322.0,39.0,150.0,1.0
249810932,0,0.0,29.0,34.0,1487.0,1.0
250222643,0,0.0,12707.0,1572.0,206.0,1.0
250713724,0,0.0,223.0,230.0,1458.0,1.0
251125571,0,1.0,129.0,1036.0,2284.0,1.0
252155464,0,21.0,171.0,109.0,264.0,1.0
252180046,0,9.0,169.0,187.0,224.0,1.0
25221065,0,26.0,87.0,270.0,289.0,1.0
252528624,0,2.0,591.0,1918.0,644.0,1.0
252548953,0,0.0,20.0,18.0,1335.0,1.0
252660646,0,730.0,322.0,110.0,3465.0,1.0
252686411,0,10.0,257.0,121.0,365.0,1.0
25301938,0,1.0,107.0,54.0,3139.0,1.0
253146939,0,44.0,101.0,181.0,112.0,1.0
253254548,0,1.0,68.0,42.0,122.0,1.0
2533821,0,0.0,17889.0,7641.0,289.0,1.0
25345835,0,0.0,112.0,79.0,209.0,1.0
253480046,0,0.0,276.0,471.0,119.0,1.0
253867847,0,1.0,355.0,1711.0,99370.0,1.0
25392290,0,1.0,255.0,105.0,245.0,1.0
254688595,0,11.0,1531.0,585.0,741.0,1.0
255420245,0,206.0,194.0,61.0,413.0,1.0
255610822,0,30.0,160.0,289.0,177.0,1.0
255775893,0,0.0,2143.0,2819.0,223.0,1.0
256517243,0,1.0,168.0,10.0,354.0,1.0
256685192,0,0.0,265.0,94.0,760.0,1.0
257037203,0,2.0,134.0,84.0,395.0,1.0
257248812,0,19.0,122.0,342.0,136.0,1.0
257356423,0,2.0,555.0,1289.0,291.0,1.0
257458585,0,1.0,18.0,17.0,189.0,1.0
257852591,0,174.0,1249.0,325.0,2466.0,1.0
258088997,0,346.0,764.0,769.0,2500.0,1.0
258563992,0,39.0,482.0,1708.0,891.0,1.0
258616785,0,4.0,8.0,17.0,105.0,1.0
258696818,0,0.0,247.0,20.0,156.0,1.0
25870759,0,4.0,69.0,92.0,368.0,1.0
258813738,0,122.0,1390.0,1930.0,1038.0,1.0
259186649,0,17.0,424.0,435.0,1197.0,1.0
259352700,0,24.0,1448.0,1246.0,456.0,1.0
259417539,0,3.0,88.0,131.0,402.0,1.0
259650878,0,193.0,3084.0,476.0,7513.0,1.0
259838826,0,0.0,170.0,521.0,1312.0,1.0
259852081,0,60.0,75.0,111.0,788.0,1.0
259889537,0,15.0,138.0,272.0,384.0,1.0
26094890,0,4.0,1898.0,779.0,2830.0,1.0
26106753,0,547.0,7564.0,2170.0,4063.0,1.0
261106796,0,0.0,54.0,139.0,329.0,1.0
261170721,0,119.0,205.0,102.0,2649.0,1.0
261917033,0,9.0,229.0,147.0,1150.0,1.0
262242792,0,5.0,159.0,180.0,164.0,1.0
262513808,0,0.0,12.0,159.0,115.0,1.0
262859291,0,0.0,26.0,12.0,1659.0,1.0
263236789,0,11.0,588.0,1469.0,7281.0,1.0
263309770,0,62.0,38.0,15.0,152.0,1.0
263412574,0,0.0,319.0,195.0,162.0,1.0
264284717,0,0.0,481.0,1798.0,5364.0,1.0
26455347,0,492.0,1196.0,1111.0,2021.0,1.0
264744541,0,1.0,82.0,18.0,1063.0,1.0
266331419,0,617.0,606.0,934.0,1865.0,1.0
267074268,0,0.0,334.0,379.0,119.0,1.0
267844797,0,0.0,12.0,15.0,6212.0,1.0
267875619,0,7.0,133.0,97.0,1463.0,1.0
267875619,0,7.0,134.0,97.0,1467.0,1.0
268182737,0,0.0,335.0,1054.0,599.0,1.0
268720872,0,0.0,59.0,80.0,439.0,1.0
26873814,0,0.0,100.0,20.0,3318.0,1.0
269483289,0,3.0,860.0,1761.0,177.0,1.0
269687116,0,0.0,44.0,14.0,893.0,1.0
269787210,0,15.0,1193.0,1826.0,184.0,1.0
270203099,0,0.0,12.0,6.0,115.0,1.0
270211644,0,5.0,184.0,388.0,387.0,1.0
270497462,0,1.0,848.0,585.0,209.0,1.0
270968062,0,0.0,625.0,545.0,254.0,1.0
271560756,0,4.0,125.0,394.0,799.0,1.0
271589811,0,0.0,675.0,1980.0,2623.0,1.0
271828440,0,0.0,4.0,35.0,1656.0,1.0
271919192,0,0.0,107.0,26.0,459.0,1.0
272983344,0,850.0,1471.0,629.0,1767.0,1.0
273616941,0,835.0,391.0,1653.0,3147.0,1.0
273630039,0,1.0,201.0,157.0,870.0,1.0
273665871,0,1480.0,47144.0,391.0,15515.0,1.0
273935884,0,1153.0,25286.0,4242.0,17040.0,1.0
27411227,0,169.0,5756.0,6627.0,1517.0,1.0
274549878,0,0.0,352.0,726.0,192.0,1.0
274630633,0,11.0,503.0,1114.0,393.0,1.0
27466679,0,1.0,360.0,341.0,281.0,1.0
274706854,0,1.0,51.0,13.0,113.0,1.0
274735990,0,12.0,203.0,42.0,123.0,1.0
274757548,0,0.0,77.0,93.0,178.0,1.0
274951609,0,3.0,207.0,107.0,156.0,1.0
275003982,0,522.0,585.0,268.0,1948.0,1.0
275081530,0,30.0,481.0,416.0,221.0,1.0
27598743,0,139.0,28459.0,2.0,2922.0,1.0
27626557,0,0.0,9188.0,10329.0,1120.0,1.0
276432338,0,3.0,320.0,143.0,777.0,1.0
276639430,0,115.0,752.0,1290.0,2662.0,1.0
276645324,0,1.0,44.0,148.0,154.0,1.0
276773923,0,0.0,1353.0,1972.0,822.0,1.0
277295554,0,62.0,600.0,926.0,1088.0,1.0
277386909,0,0.0,15194.0,3.0,8896.0,1.0
277407764,0,0.0,974.0,1920.0,220.0,1.0
27760531,0,732.0,5477.0,2260.0,4771.0,1.0
277637502,0,4.0,427.0,943.0,318.0,1.0
277647231,0,1.0,82.0,289.0,608.0,1.0
27787454,0,24.0,289.0,28.0,660.0,1.0
277985183,0,604.0,95908.0,417.0,8668.0,1.0
278100414,0,9.0,945.0,732.0,243.0,1.0
278106698,0,0.0,1347.0,1772.0,252.0,1.0
278252108,0,5.0,5350.0,440.0,1189.0,1.0
278685064,0,446.0,2080.0,2195.0,5189.0,1.0
278757342,0,18.0,1201.0,469.0,682.0,1.0
27897743,0,162.0,2726.0,247.0,1554.0,1.0
279168243,0,116.0,592.0,149.0,38.0,1.0
279355266,0,0.0,23.0,5.0,653.0,1.0
280440468,0,168.0,1302.0,188.0,2795.0,1.0
280440468,0,168.0,1302.0,188.0,2793.0,1.0
280482972,0,214.0,2339.0,1136.0,1407.0,1.0
280642020,0,1.0,324.0,451.0,158.0,1.0
280650730,0,2.0,162.0,54.0,354.0,1.0
280653370,0,14.0,410.0,967.0,680.0,1.0
280919779,0,2.0,189.0,159.0,686.0,1.0
28203114,0,1.0,298.0,210.0,870.0,1.0
282084326,0,0.0,344.0,513.0,1155.0,1.0
282099011,0,10184.0,12221.0,10834.0,8073.0,1.0
282778573,0,2.0,46.0,128.0,887.0,1.0
282840542,0,4.0,1124.0,1710.0,1527.0,1.0
28345325,0,0.0,427.0,534.0,116.0,1.0
28356793,0,0.0,564.0,24.0,186.0,1.0
284025278,0,1.0,380.0,78.0,156.0,1.0
284027194,0,859.0,1578.0,575.0,3378.0,1.0
28408824,0,20.0,1397.0,286.0,572.0,1.0
28409399,0,2331.0,6848.0,217.0,2105.0,1.0
284187929,0,0.0,756.0,1492.0,104.0,1.0
284192794,0,0.0,63.0,90.0,107.0,1.0
284278048,0,401.0,841.0,710.0,1821.0,1.0
284278048,0,401.0,840.0,710.0,1821.0,1.0
28456035,0,1.0,195.0,636.0,279.0,1.0
284877399,0,0.0,14.0,10.0,271.0,1.0
28525353,0,0.0,39.0,18.0,151.0,1.0
285378164,0,18.0,589.0,444.0,434.0,1.0
285807310,0,0.0,151.0,56.0,559.0,1.0
28646058,0,53.0,918.0,464.0,1765.0,1.0
286680435,0,8.0,297.0,88.0,184.0,1.0
286695252,0,9.0,82.0,174.0,2833.0,1.0
286879474,0,1.0,143.0,206.0,535.0,1.0
287906163,0,0.0,31.0,68.0,127.0,1.0
288213921,0,2.0,484.0,1087.0,5748.0,1.0
288381705,0,0.0,9.0,7.0,20911.0,1.0
288523965,0,60.0,171.0,109.0,246.0,1.0
289082891,0,34.0,941.0,746.0,1007.0,1.0
289107442,0,0.0,366.0,274.0,137.0,1.0
289160878,0,13.0,282.0,457.0,258.0,1.0
289278869,0,21.0,952.0,1726.0,1649.0,1.0
289539155,0,0.0,82.0,0.0,3969.0,1.0
289567666,0,61.0,802.0,1999.0,262.0,1.0
289664602,0,0.0,19.0,6.0,105.0,1.0
290009041,0,126.0,1927.0,166.0,888.0,1.0
29064503,0,1.0,112.0,201.0,143.0,1.0
290890213,0,1.0,44.0,73.0,108.0,1.0
29139473,0,0.0,117.0,295.0,838.0,1.0
291449707,0,3.0,17.0,101.0,122.0,1.0
292020876,0,98.0,16611.0,9167.0,5307.0,1.0
292171097,0,77.0,1536.0,456.0,3666.0,1.0
292187045,0,1.0,96.0,336.0,843.0,1.0
292944707,0,3.0,18.0,134.0,208.0,1.0
293058757,0,0.0,52.0,1.0,2518.0,1.0
293386689,0,0.0,307.0,573.0,292.0,1.0
293960571,0,20.0,277.0,81.0,2095.0,1.0
294065439,0,13.0,47.0,320.0,430.0,1.0
294091231,0,0.0,321.0,455.0,1582.0,1.0
294110213,0,21.0,1389.0,701.0,4366.0,1.0
294177455,0,26.0,492.0,482.0,167.0,1.0
294217399,0,430.0,1949.0,2143.0,3414.0,1.0
294223903,0,3.0,111.0,181.0,262.0,1.0
294785342,0,23.0,388.0,442.0,161.0,1.0
295160612,0,0.0,3903.0,5077.0,418.0,1.0
295360940,0,14.0,184.0,388.0,159.0,1.0
295681506,0,7.0,367.0,51.0,342.0,1.0
29584694,0,0.0,1139.0,23.0,718.0,1.0
296160161,0,223.0,3994.0,73.0,1249.0,1.0
296949112,0,1.0,278.0,1769.0,204.0,1.0
29701247,0,15.0,508.0,669.0,4066.0,1.0
297190169,0,17.0,151.0,198.0,241.0,1.0
29729175,0,82.0,724.0,531.0,1254.0,1.0
29750620,0,0.0,18.0,50.0,133.0,1.0
298239025,0,5.0,429.0,96.0,367.0,1.0
29832799,0,11.0,290.0,619.0,303.0,1.0
298566254,0,0.0,779.0,450.0,28954.0,1.0
298691262,0,69.0,97.0,53.0,723.0,1.0
29902047,0,6.0,89.0,228.0,2481.0,1.0
299649961,0,3.0,225.0,294.0,3883.0,1.0
299849022,0,0.0,0.0,0.0,11757.0,1.0
299961380,0,0.0,85.0,317.0,428.0,1.0
300481454,0,7.0,572.0,686.0,693.0,1.0
301612838,0,3.0,5732.0,6819.0,421.0,1.0
301882994,0,0.0,3.0,0.0,7718.0,1.0
301942728,0,59.0,1050.0,1509.0,712.0,1.0
302084654,0,1.0,450.0,1123.0,347.0,1.0
302194778,0,11.0,618.0,1278.0,592.0,1.0
302484756,0,25.0,100.0,15.0,1024.0,1.0
303970933,0,1.0,19.0,26.0,421.0,1.0
30412265,0,0.0,2261.0,169.0,510.0,1.0
30458291,0,5.0,271.0,306.0,204.0,1.0
305017027,0,1.0,19.0,36.0,118.0,1.0
305468443,0,0.0,1625.0,1495.0,716.0,1.0
305581600,0,6.0,1083.0,109.0,693.0,1.0
305950026,0,1.0,28.0,63.0,139.0,1.0
305962195,0,80.0,552.0,472.0,1134.0,1.0
307810208,0,29.0,36.0,6.0,44569.0,1.0
308434070,0,11.0,941.0,1464.0,351.0,1.0
308564449,0,1.0,66.0,27.0,415.0,1.0
308633506,0,12.0,110.0,96.0,120.0,1.0
308663071,0,0.0,222.0,794.0,388.0,1.0
30884535,0,1.0,261.0,64.0,763.0,1.0
308880776,0,1.0,10.0,22.0,407.0,1.0
309494233,0,199.0,8796.0,8808.0,15209.0,1.0
309716941,0,3.0,66.0,112.0,424.0,1.0
309784474,0,98.0,52.0,41.0,922.0,1.0
309793516,0,162.0,237.0,142.0,541.0,1.0
309797017,0,398.0,268.0,468.0,1868.0,1.0
31015485,0,267.0,732.0,25.0,700.0,1.0
310209347,0,5.0,30.0,127.0,968.0,1.0
311574891,0,0.0,6.0,1.0,936.0,1.0
